"","season","year","month","wday","hr","temp","atemp","hum","windspeed","weather","casual","registered"
"7222","4",2011,"11","1",12,0.46,0.4545,0.55,0.1642,"1",32,157
"7223","4",2011,"11","1",13,0.48,0.4697,0.48,0.1642,"1",22,139
"7224","4",2011,"11","1",14,0.5,0.4848,0.45,0.1642,"1",40,132
"7225","4",2011,"11","1",15,0.48,0.4697,0.51,0.1642,"1",26,161
"7226","4",2011,"11","1",16,0.48,0.4697,0.51,0.1045,"1",35,231
"7227","4",2011,"11","1",17,0.44,0.4394,0.62,0.194,"1",30,523
"7228","4",2011,"11","1",18,0.42,0.4242,0.71,0.1642,"1",31,448
"7229","4",2011,"11","1",19,0.4,0.4091,0.76,0.1343,"1",25,257
"7230","4",2011,"11","1",20,0.4,0.4091,0.66,0.1343,"1",5,177
"7231","4",2011,"11","1",21,0.38,0.3939,0.71,0.1343,"1",13,155
"7232","4",2011,"11","1",22,0.36,0.3485,0.71,0.1343,"1",7,99
"7233","4",2011,"11","1",23,0.36,0.3636,0.76,0.0896,"1",3,54
"7234","4",2011,"11","1",0,0.36,0.3636,0.76,0.0896,"1",3,28
"7235","4",2011,"11","1",1,0.34,0.3333,0.81,0.1343,"1",3,12
"7236","4",2011,"11","1",2,0.34,0.3333,0.76,0.1343,"1",2,5
"7237","4",2011,"11","1",3,0.34,0.3333,0.81,0.1343,"1",1,4
"7238","4",2011,"11","1",4,0.32,0.3333,0.81,0.0896,"1",1,3
"7239","4",2011,"11","1",5,0.32,0.3333,0.81,0.1343,"1",1,27
"7240","4",2011,"11","1",6,0.34,0.3333,0.76,0.194,"1",3,96
"7241","4",2011,"11","1",7,0.32,0.3333,0.81,0.0896,"2",12,280
"7242","4",2011,"11","1",8,0.34,0.3485,0.81,0.0896,"2",8,394
"7243","4",2011,"11","1",9,0.36,0.3485,0.81,0.194,"2",9,155
"7244","4",2011,"11","1",10,0.4,0.4091,0.76,0.194,"2",12,98
"7245","4",2011,"11","1",11,0.44,0.4394,0.67,0.194,"1",12,108
"7246","4",2011,"11","1",12,0.5,0.4848,0.51,0.194,"1",17,162
"7247","4",2011,"11","1",13,0.52,0.5,0.48,0.2537,"2",19,150
"7248","4",2011,"11","1",14,0.52,0.5,0.52,0.1642,"1",32,120
"7249","4",2011,"11","1",15,0.52,0.5,0.52,0.1642,"1",24,138
"7250","4",2011,"11","1",16,0.52,0.5,0.48,0.194,"1",33,234
"7251","4",2011,"11","1",17,0.48,0.4697,0.55,0.0896,"1",33,465
"7252","4",2011,"11","1",18,0.46,0.4545,0.63,0.1343,"1",24,409
"7253","4",2011,"11","1",19,0.44,0.4394,0.67,0.0896,"1",18,234
"7254","4",2011,"11","1",20,0.42,0.4242,0.71,0.1045,"1",11,198
"7255","4",2011,"11","1",21,0.4,0.4091,0.76,0.1343,"1",4,140
"7256","4",2011,"11","1",22,0.4,0.4091,0.82,0,"1",21,116
"7257","4",2011,"11","1",23,0.4,0.4091,0.82,0.0896,"1",15,80
"7258","4",2011,"11","1",0,0.4,0.4091,0.82,0,"2",11,32
"7259","4",2011,"11","1",1,0.4,0.4091,0.82,0,"2",1,16
"7260","4",2011,"11","1",2,0.4,0.4091,0.76,0,"2",2,8
"7261","4",2011,"11","1",3,0.38,0.3939,0.87,0.1642,"2",1,7
"7262","4",2011,"11","1",4,0.38,0.3939,0.87,0.0896,"2",1,6
"7263","4",2011,"11","1",5,0.38,0.3939,0.87,0,"2",0,23
"7264","4",2011,"11","1",6,0.38,0.3939,0.87,0.0896,"2",2,64
"7265","4",2011,"11","1",7,0.4,0.4091,0.86,0.2239,"2",10,235
"7266","4",2011,"11","1",8,0.4,0.4091,0.87,0.3582,"2",8,387
"7267","4",2011,"11","1",9,0.42,0.4242,0.71,0.4627,"2",15,239
"7268","4",2011,"11","1",10,0.42,0.4242,0.71,0.3284,"2",19,115
"7269","4",2011,"11","1",11,0.44,0.4394,0.67,0.4478,"2",34,128
"7270","4",2011,"11","1",12,0.48,0.4697,0.55,0.4925,"2",44,153
"7271","4",2011,"11","1",13,0.44,0.4394,0.51,0.4179,"1",33,161
"7272","4",2011,"11","1",14,0.44,0.4394,0.47,0.2985,"1",54,147
"7273","4",2011,"11","1",15,0.46,0.4545,0.44,0.3881,"1",45,192
"7274","4",2011,"11","1",16,0.46,0.4545,0.36,0.3881,"1",53,237
"7275","4",2011,"11","1",17,0.42,0.4242,0.38,0.3582,"1",42,438
"7276","4",2011,"11","1",18,0.42,0.4242,0.32,0.4627,"1",35,339
"7277","4",2011,"11","1",19,0.4,0.4091,0.37,0.3582,"1",14,182
"7278","4",2011,"11","1",20,0.36,0.3333,0.43,0.2836,"1",15,171
"7279","4",2011,"11","1",21,0.34,0.3182,0.46,0.2537,"1",8,115
"7280","4",2011,"11","1",22,0.34,0.303,0.46,0.3284,"1",6,109
"7281","4",2011,"11","1",23,0.32,0.303,0.49,0.3284,"1",17,72
"7282","4",2011,"11","0",0,0.32,0.2879,0.45,0.3582,"1",4,48
"7283","4",2011,"11","0",1,0.32,0.303,0.45,0.2985,"1",5,57
"7284","4",2011,"11","0",2,0.3,0.2727,0.52,0.3284,"1",7,24
"7285","4",2011,"11","0",3,0.3,0.2727,0.52,0.2985,"1",0,8
"7286","4",2011,"11","0",4,0.28,0.2576,0.56,0.3284,"1",3,5
"7287","4",2011,"11","0",5,0.26,0.2273,0.6,0.3284,"1",0,2
"7288","4",2011,"11","0",6,0.26,0.2424,0.6,0.2537,"1",3,20
"7289","4",2011,"11","0",7,0.26,0.2424,0.6,0.2836,"1",3,31
"7290","4",2011,"11","0",8,0.28,0.2576,0.56,0.3284,"1",4,80
"7291","4",2011,"11","0",9,0.3,0.2727,0.56,0.2985,"1",30,111
"7292","4",2011,"11","0",10,0.32,0.303,0.53,0.2537,"1",56,171
"7293","4",2011,"11","0",11,0.36,0.3636,0.46,0.1045,"1",69,169
"7294","4",2011,"11","0",12,0.36,0.3485,0.46,0.1642,"1",137,235
"7295","4",2011,"11","0",13,0.4,0.4091,0.37,0.1045,"1",148,207
"7296","4",2011,"11","0",14,0.42,0.4242,0.35,0.1343,"1",159,227
"7297","4",2011,"11","0",15,0.4,0.4091,0.37,0.194,"1",141,202
"7298","4",2011,"11","0",16,0.4,0.4091,0.4,0.2239,"1",128,207
"7299","4",2011,"11","0",17,0.38,0.3939,0.4,0.1642,"1",100,234
"7300","4",2011,"11","0",18,0.36,0.3636,0.5,0.0896,"1",52,185
"7301","4",2011,"11","0",19,0.34,0.3636,0.53,0,"1",45,159
"7302","4",2011,"11","0",20,0.32,0.3485,0.66,0,"1",29,136
"7303","4",2011,"11","0",21,0.32,0.3485,0.66,0,"1",19,99
"7304","4",2011,"11","0",22,0.3,0.3333,0.65,0,"1",10,72
"7305","4",2011,"11","0",23,0.28,0.3182,0.7,0,"1",4,81
"7306","4",2011,"11","0",0,0.28,0.3182,0.75,0,"1",10,65
"7307","4",2011,"11","0",1,0.26,0.303,0.81,0,"1",11,104
"7308","4",2011,"11","0",2,0.26,0.303,0.81,0,"1",6,23
"7309","4",2011,"11","0",3,0.24,0.2879,0.87,0,"1",5,4
"7310","4",2011,"11","0",4,0.24,0.2879,0.87,0,"1",0,6
"7311","4",2011,"11","0",5,0.24,0.2424,0.87,0.1343,"1",0,5
"7312","4",2011,"11","0",6,0.26,0.2879,0.81,0.0896,"1",5,11
"7313","4",2011,"11","0",7,0.26,0.2727,0.87,0.1045,"1",4,24
"7314","4",2011,"11","0",8,0.28,0.303,0.87,0.0896,"2",19,71
"7315","4",2011,"11","0",9,0.3,0.3182,0.75,0.0896,"2",36,134
"7316","4",2011,"11","0",10,0.36,0.3636,0.66,0.0896,"1",76,186
"7317","4",2011,"11","0",11,0.42,0.4242,0.58,0.0896,"1",104,216
"7318","4",2011,"11","0",12,0.44,0.4394,0.54,0,"1",120,226
"7319","4",2011,"11","0",13,0.46,0.4545,0.51,0.1642,"1",105,209
"7320","4",2011,"11","0",14,0.46,0.4545,0.55,0.194,"1",101,219
"7321","4",2011,"11","0",15,0.48,0.4697,0.51,0.194,"1",96,210
"7322","4",2011,"11","0",16,0.46,0.4545,0.55,0.2239,"1",84,263
"7323","4",2011,"11","0",17,0.44,0.4394,0.62,0.1642,"1",71,185
"7324","4",2011,"11","0",18,0.42,0.4242,0.71,0.1045,"1",39,146
"7325","4",2011,"11","0",19,0.38,0.3939,0.76,0.194,"1",21,130
"7326","4",2011,"11","0",20,0.36,0.3636,0.81,0.1045,"1",16,100
"7327","4",2011,"11","0",21,0.36,0.3636,0.81,0.0896,"1",11,77
"7328","4",2011,"11","0",22,0.36,0.3788,0.87,0,"1",5,40
"7329","4",2011,"11","0",23,0.34,0.3485,0.87,0.0896,"1",7,43
"7330","4",2011,"11","1",0,0.34,0.3636,0.87,0,"1",1,14
"7331","4",2011,"11","1",1,0.34,0.3636,0.87,0,"1",2,6
"7332","4",2011,"11","1",2,0.32,0.3485,0.93,0,"1",0,2
"7333","4",2011,"11","1",3,0.32,0.3485,0.93,0,"1",0,3
"7334","4",2011,"11","1",4,0.32,0.3485,0.93,0,"1",2,4
"7335","4",2011,"11","1",5,0.3,0.3333,0.93,0,"1",1,25
"7336","4",2011,"11","1",6,0.28,0.3182,0.93,0,"2",2,97
"7337","4",2011,"11","1",7,0.28,0.3182,0.93,0,"2",6,305
"7338","4",2011,"11","1",8,0.3,0.3182,1,0.0896,"2",13,397
"7339","4",2011,"11","1",9,0.34,0.3333,1,0.1343,"2",18,156
"7340","4",2011,"11","1",10,0.36,0.3485,0.93,0.1343,"1",28,95
"7341","4",2011,"11","1",11,0.42,0.4242,0.77,0.1045,"1",28,100
"7342","4",2011,"11","1",12,0.46,0.4545,0.67,0,"1",21,158
"7343","4",2011,"11","1",13,0.54,0.5152,0.49,0.0896,"1",32,157
"7344","4",2011,"11","1",14,0.56,0.5303,0.37,0.1642,"1",30,115
"7345","4",2011,"11","1",15,0.56,0.5303,0.37,0.1045,"1",38,132
"7346","4",2011,"11","1",16,0.52,0.5,0.45,0,"1",40,255
"7347","4",2011,"11","1",17,0.5,0.4848,0.45,0.1642,"1",39,489
"7348","4",2011,"11","1",18,0.46,0.4545,0.59,0.1045,"1",18,407
"7349","4",2011,"11","1",19,0.46,0.4545,0.59,0,"1",20,280
"7350","4",2011,"11","1",20,0.4,0.4091,0.71,0,"1",17,187
"7351","4",2011,"11","1",21,0.38,0.3939,0.82,0.1045,"1",10,129
"7352","4",2011,"11","1",22,0.36,0.3636,0.81,0.0896,"1",6,102
"7353","4",2011,"11","1",23,0.36,0.3636,0.87,0.0896,"1",1,47
"7354","4",2011,"11","1",0,0.34,0.3485,0.87,0.0896,"1",0,18
"7355","4",2011,"11","1",1,0.32,0.3333,0.93,0.1045,"1",3,8
"7356","4",2011,"11","1",2,0.32,0.3485,0.87,0,"1",0,1
"7357","4",2011,"11","1",3,0.32,0.3485,0.87,0,"1",0,3
"7358","4",2011,"11","1",4,0.3,0.3333,0.87,0,"1",0,4
"7359","4",2011,"11","1",5,0.3,0.3182,0.87,0.0896,"1",1,17
"7360","4",2011,"11","1",6,0.3,0.3333,0.87,0,"1",3,96
"7361","4",2011,"11","1",7,0.3,0.3182,0.87,0.1045,"1",7,316
"7362","4",2011,"11","1",8,0.32,0.3333,0.93,0.1045,"1",11,455
"7363","4",2011,"11","1",9,0.36,0.3788,0.87,0,"1",14,177
"7364","4",2011,"11","1",10,0.42,0.4242,0.71,0.0896,"1",25,104
"7365","4",2011,"11","1",11,0.46,0.4545,0.63,0.1343,"1",21,126
"7366","4",2011,"11","1",12,0.52,0.5,0.52,0.1343,"1",28,175
"7367","4",2011,"11","1",13,0.54,0.5152,0.49,0.1642,"1",31,165
"7368","4",2011,"11","1",14,0.56,0.5303,0.46,0.1045,"1",32,129
"7369","4",2011,"11","1",15,0.58,0.5455,0.46,0.1045,"1",33,155
"7370","4",2011,"11","1",16,0.56,0.5303,0.46,0.1343,"1",39,250
"7371","4",2011,"11","1",17,0.52,0.5,0.43,0.1642,"1",40,459
"7372","4",2011,"11","1",18,0.48,0.4697,0.55,0.1343,"1",30,432
"7373","4",2011,"11","1",19,0.46,0.4545,0.59,0,"1",14,264
"7374","4",2011,"11","1",20,0.4,0.4091,0.76,0,"1",12,169
"7375","4",2011,"11","1",21,0.4,0.4091,0.76,0,"1",16,166
"7376","4",2011,"11","1",22,0.36,0.3788,0.87,0,"1",13,95
"7377","4",2011,"11","1",23,0.36,0.3788,0.81,0,"1",3,45
"7378","4",2011,"11","1",0,0.36,0.3788,0.87,0,"1",0,13
"7379","4",2011,"11","1",1,0.34,0.3636,0.87,0,"1",0,10
"7380","4",2011,"11","1",2,0.32,0.3485,0.93,0,"1",0,5
"7381","4",2011,"11","1",3,0.32,0.3485,0.93,0,"1",0,4
"7382","4",2011,"11","1",4,0.32,0.3485,0.87,0,"1",0,4
"7383","4",2011,"11","1",5,0.3,0.3333,0.87,0,"1",0,28
"7384","4",2011,"11","1",6,0.3,0.3333,0.87,0,"1",0,98
"7385","4",2011,"11","1",7,0.3,0.3333,0.87,0,"1",0,300
"7386","4",2011,"11","1",8,0.32,0.3485,0.93,0,"1",19,437
"7387","4",2011,"11","1",9,0.34,0.3636,0.93,0,"1",22,197
"7388","4",2011,"11","1",10,0.4,0.4091,0.76,0.1045,"1",16,89
"7389","4",2011,"11","1",11,0.46,0.4545,0.67,0.1642,"1",21,131
"7390","4",2011,"11","1",12,0.5,0.4848,0.51,0.1642,"1",24,156
"7391","4",2011,"11","1",13,0.5,0.4848,0.51,0.1642,"1",31,136
"7392","4",2011,"11","1",14,0.52,0.5,0.48,0.1642,"1",26,153
"7393","4",2011,"11","1",15,0.52,0.5,0.45,0.2239,"1",21,130
"7394","4",2011,"11","1",16,0.52,0.5,0.48,0.194,"1",24,257
"7395","4",2011,"11","1",17,0.46,0.4545,0.63,0.1045,"1",27,458
"7396","4",2011,"11","1",18,0.44,0.4394,0.67,0.1045,"1",21,387
"7397","4",2011,"11","1",19,0.44,0.4394,0.72,0.1045,"1",12,292
"7398","4",2011,"11","1",20,0.44,0.4394,0.77,0,"1",18,201
"7399","4",2011,"11","1",21,0.4,0.4091,0.87,0,"1",9,152
"7400","4",2011,"11","1",22,0.4,0.4091,0.87,0,"1",9,105
"7401","4",2011,"11","1",23,0.38,0.3939,0.87,0,"1",5,61
"7402","4",2011,"11","1",0,0.4,0.4091,0.87,0,"1",0,24
"7403","4",2011,"11","1",1,0.4,0.4091,0.87,0,"2",1,10
"7404","4",2011,"11","1",2,0.38,0.3939,0.94,0,"2",0,5
"7405","4",2011,"11","1",3,0.38,0.3939,0.94,0.0896,"1",0,11
"7406","4",2011,"11","1",4,0.38,0.3939,0.94,0.0896,"1",1,2
"7407","4",2011,"11","1",5,0.36,0.3485,1,0.1343,"2",1,22
"7408","4",2011,"11","1",6,0.36,0.3485,1,0.1343,"2",4,110
"7409","4",2011,"11","1",7,0.38,0.3939,0.94,0.1642,"2",6,266
"7410","4",2011,"11","1",8,0.4,0.4091,0.94,0.0896,"2",18,418
"7411","4",2011,"11","1",9,0.42,0.4242,0.94,0.1045,"2",23,188
"7412","4",2011,"11","1",10,0.44,0.4394,0.88,0.2239,"2",17,100
"7413","4",2011,"11","1",11,0.46,0.4545,0.67,0.3881,"2",9,99
"7414","4",2011,"11","1",12,0.42,0.4242,0.67,0.3582,"2",18,149
"7415","4",2011,"11","1",13,0.36,0.3333,0.81,0.3582,"3",9,87
"7416","4",2011,"11","1",14,0.36,0.3333,0.87,0.2836,"3",6,58
"7417","4",2011,"11","1",15,0.36,0.3333,0.81,0.2985,"3",5,57
"7418","4",2011,"11","1",16,0.36,0.3485,0.81,0.2239,"3",6,67
"7419","4",2011,"11","1",17,0.36,0.3485,0.81,0.2239,"3",9,168
"7420","4",2011,"11","1",18,0.36,0.3485,0.81,0.1642,"2",10,263
"7421","4",2011,"11","1",19,0.36,0.3485,0.71,0.2239,"2",19,192
"7422","4",2011,"11","1",20,0.36,0.3333,0.62,0.2836,"2",8,160
"7423","4",2011,"11","1",21,0.36,0.3333,0.57,0.2537,"1",6,130
"7424","4",2011,"11","1",22,0.36,0.3333,0.53,0.2836,"1",5,84
"7425","4",2011,"11","1",23,0.34,0.3333,0.57,0.1642,"2",9,73
"7426","4",2011,"11","0",0,0.34,0.3182,0.53,0.2537,"1",10,56
"7427","4",2011,"11","0",1,0.32,0.303,0.57,0.3284,"1",3,16
"7428","4",2011,"11","0",2,0.32,0.2879,0.57,0.2836,"1",1,10
"7429","4",2011,"11","0",3,0.3,0.2879,0.61,0.194,"1",0,6
"7430","4",2011,"11","0",4,0.3,0.2879,0.61,0.194,"1",0,8
"7431","4",2011,"11","0",5,0.3,0.2879,0.49,0.2537,"1",0,13
"7432","4",2011,"11","0",6,0.28,0.2576,0.45,0.3284,"1",0,46
"7433","4",2011,"11","0",7,0.28,0.2727,0.45,0.2537,"1",5,116
"7434","4",2011,"11","0",8,0.3,0.2727,0.42,0.3582,"1",9,249
"7435","4",2011,"11","0",9,0.32,0.2879,0.45,0.4478,"1",15,186
"7436","4",2011,"11","0",10,0.32,0.2727,0.42,0.5522,"1",38,162
"7437","4",2011,"11","0",11,0.34,0.2879,0.42,0.4925,"1",20,150
"7438","4",2011,"11","0",12,0.34,0.2879,0.42,0.4627,"1",41,198
"7439","4",2011,"11","0",13,0.38,0.3939,0.37,0.5522,"1",57,179
"7440","4",2011,"11","0",14,0.38,0.3939,0.37,0.4627,"1",64,183
"7441","4",2011,"11","0",15,0.36,0.3333,0.37,0.4179,"1",29,187
"7442","4",2011,"11","0",16,0.36,0.3333,0.34,0.3284,"1",49,189
"7443","4",2011,"11","0",17,0.34,0.303,0.39,0.3284,"1",24,286
"7444","4",2011,"11","0",18,0.34,0.3182,0.39,0.2537,"1",23,185
"7445","4",2011,"11","0",19,0.32,0.3182,0.39,0.1642,"1",17,182
"7446","4",2011,"11","0",20,0.32,0.3182,0.39,0.194,"1",12,97
"7447","4",2011,"11","0",21,0.3,0.303,0.45,0.1642,"1",4,79
"7448","4",2011,"11","0",22,0.32,0.3182,0.39,0.194,"1",13,78
"7449","4",2011,"11","0",23,0.3,0.3182,0.45,0.0896,"1",6,67
"7450","4",2011,"11","0",0,0.24,0.2424,0.6,0.1343,"1",12,52
"7451","4",2011,"11","0",1,0.24,0.2424,0.6,0.1343,"1",9,45
"7452","4",2011,"11","0",2,0.24,0.2576,0.65,0.0896,"1",7,39
"7453","4",2011,"11","0",3,0.24,0.2424,0.7,0.1343,"1",4,13
"7454","4",2011,"11","0",4,0.2,0.2121,0.8,0.1343,"1",0,7
"7455","4",2011,"11","0",5,0.22,0.2576,0.75,0.0896,"1",1,3
"7456","4",2011,"11","0",6,0.22,0.2273,0.75,0.1642,"1",0,7
"7457","4",2011,"11","0",7,0.22,0.2273,0.75,0.194,"1",3,24
"7458","4",2011,"11","0",8,0.26,0.2576,0.7,0.194,"1",14,87
"7459","4",2011,"11","0",9,0.3,0.303,0.61,0.1642,"1",18,142
"7460","4",2011,"11","0",10,0.34,0.3182,0.61,0.2836,"1",62,170
"7461","4",2011,"11","0",11,0.38,0.3939,0.54,0.2836,"1",102,213
"7462","4",2011,"11","0",12,0.44,0.4394,0.44,0.2836,"1",142,224
"7463","4",2011,"11","0",13,0.48,0.4697,0.36,0.2836,"1",128,225
"7464","4",2011,"11","0",14,0.5,0.4848,0.36,0.2985,"1",191,244
"7465","4",2011,"11","0",15,0.52,0.5,0.29,0.2836,"1",165,221
"7466","4",2011,"11","0",16,0.52,0.5,0.32,0.2537,"1",137,224
"7467","4",2011,"11","0",17,0.5,0.4848,0.34,0.2537,"1",92,193
"7468","4",2011,"11","0",18,0.42,0.4242,0.58,0.194,"1",53,150
"7469","4",2011,"11","0",19,0.42,0.4242,0.5,0.2537,"1",32,139
"7470","4",2011,"11","0",20,0.42,0.4242,0.5,0.2836,"1",31,101
"7471","4",2011,"11","0",21,0.42,0.4242,0.47,0.2836,"1",19,103
"7472","4",2011,"11","0",22,0.42,0.4242,0.47,0.2537,"1",30,88
"7473","4",2011,"11","0",23,0.4,0.4091,0.58,0.1642,"1",23,78
"7474","4",2011,"11","0",0,0.4,0.4091,0.58,0.194,"2",12,61
"7475","4",2011,"11","0",1,0.36,0.3485,0.66,0.194,"2",13,58
"7476","4",2011,"11","0",2,0.36,0.3636,0.57,0.1045,"1",9,48
"7477","4",2011,"11","0",3,0.36,0.3485,0.62,0.1343,"2",8,20
"7478","4",2011,"11","0",4,0.36,0.3485,0.62,0.1343,"2",1,5
"7479","4",2011,"11","0",5,0.34,0.3333,0.61,0.1642,"1",2,3
"7480","4",2011,"11","0",6,0.34,0.3333,0.66,0.1343,"1",5,18
"7481","4",2011,"11","0",7,0.34,0.3182,0.66,0.2239,"1",13,30
"7482","4",2011,"11","0",8,0.34,0.3485,0.66,0.0896,"1",24,55
"7483","4",2011,"11","0",9,0.4,0.4091,0.54,0.2836,"1",38,97
"7484","4",2011,"11","0",10,0.44,0.4394,0.44,0.3284,"1",63,178
"7485","4",2011,"11","0",11,0.46,0.4545,0.4,0.4179,"1",108,187
"7486","4",2011,"11","0",12,0.52,0.5,0.29,0.4179,"2",112,242
"7487","4",2011,"11","0",13,0.52,0.5,0.29,0.4179,"2",105,234
"7488","4",2011,"11","0",14,0.54,0.5152,0.28,0.4925,"2",108,263
"7489","4",2011,"11","0",15,0.5,0.4848,0.42,0.3284,"2",89,221
"7490","4",2011,"11","0",16,0.54,0.5152,0.28,0.3881,"2",93,226
"7491","4",2011,"11","0",17,0.52,0.5,0.27,0.3284,"1",44,187
"7492","4",2011,"11","0",18,0.52,0.5,0.27,0.3284,"1",35,155
"7493","4",2011,"11","0",19,0.5,0.4848,0.29,0.3582,"1",36,121
"7494","4",2011,"11","0",20,0.5,0.4848,0.31,0.3582,"1",24,115
"7495","4",2011,"11","0",21,0.48,0.4697,0.36,0.2537,"1",19,76
"7496","4",2011,"11","0",22,0.48,0.4697,0.41,0.3881,"1",25,64
"7497","4",2011,"11","0",23,0.46,0.4545,0.51,0.2985,"1",18,49
"7498","4",2011,"11","1",0,0.46,0.4545,0.59,0.2836,"1",8,22
"7499","4",2011,"11","1",1,0.46,0.4545,0.63,0.2985,"1",5,6
"7500","4",2011,"11","1",2,0.46,0.4545,0.63,0.3582,"1",7,10
"7501","4",2011,"11","1",3,0.44,0.4394,0.67,0.2836,"1",4,3
"7502","4",2011,"11","1",4,0.44,0.4394,0.67,0.2239,"1",0,5
"7503","4",2011,"11","1",5,0.44,0.4394,0.67,0.2537,"2",0,19
"7504","4",2011,"11","1",6,0.44,0.4394,0.72,0.2239,"2",10,104
"7505","4",2011,"11","1",7,0.44,0.4394,0.72,0.2537,"1",11,311
"7506","4",2011,"11","1",8,0.46,0.4545,0.67,0.194,"2",27,425
"7507","4",2011,"11","1",9,0.48,0.4697,0.67,0.3284,"2",29,204
"7508","4",2011,"11","1",10,0.5,0.4848,0.63,0.2836,"2",26,85
"7509","4",2011,"11","1",11,0.54,0.5152,0.6,0.2836,"2",22,106
"7510","4",2011,"11","1",12,0.56,0.5303,0.56,0.2985,"1",36,166
"7511","4",2011,"11","1",13,0.6,0.6212,0.49,0.3881,"1",50,153
"7512","4",2011,"11","1",14,0.62,0.6212,0.46,0.4478,"1",47,138
"7513","4",2011,"11","1",15,0.64,0.6212,0.44,0.3284,"1",53,142
"7514","4",2011,"11","1",16,0.62,0.6212,0.46,0.4179,"1",51,264
"7515","4",2011,"11","1",17,0.62,0.6212,0.46,0.2537,"1",55,464
"7516","4",2011,"11","1",18,0.56,0.5303,0.56,0.2836,"1",29,460
"7517","4",2011,"11","1",19,0.6,0.6212,0.53,0.2985,"1",28,274
"7518","4",2011,"11","1",20,0.6,0.6212,0.53,0.3582,"1",30,210
"7519","4",2011,"11","1",21,0.6,0.6212,0.53,0.3582,"1",37,176
"7520","4",2011,"11","1",22,0.58,0.5455,0.56,0.3582,"1",17,96
"7521","4",2011,"11","1",23,0.56,0.5303,0.64,0.2985,"1",13,48
"7522","4",2011,"11","1",0,0.56,0.5303,0.64,0.3582,"1",7,15
"7523","4",2011,"11","1",1,0.56,0.5303,0.6,0.2985,"1",5,5
"7524","4",2011,"11","1",2,0.56,0.5303,0.64,0.2537,"1",7,8
"7525","4",2011,"11","1",3,0.54,0.5152,0.68,0.3284,"2",0,4
"7526","4",2011,"11","1",4,0.56,0.5303,0.64,0.2985,"1",1,6
"7527","4",2011,"11","1",5,0.54,0.5152,0.68,0.2836,"1",2,26
"7528","4",2011,"11","1",6,0.56,0.5303,0.64,0.0896,"2",4,104
"7529","4",2011,"11","1",7,0.54,0.5152,0.68,0.1642,"2",21,298
"7530","4",2011,"11","1",8,0.54,0.5152,0.68,0.1045,"2",27,453
"7531","4",2011,"11","1",9,0.56,0.5303,0.64,0.0896,"2",26,174
"7532","4",2011,"11","1",10,0.56,0.5303,0.64,0.2836,"2",23,115
"7533","4",2011,"11","1",11,0.56,0.5303,0.64,0.194,"2",18,116
"7534","4",2011,"11","1",12,0.54,0.5152,0.68,0,"2",28,148
"7535","4",2011,"11","1",13,0.54,0.5152,0.6,0.2239,"3",21,132
"7536","4",2011,"11","1",14,0.54,0.5152,0.6,0.2836,"2",27,120
"7537","4",2011,"11","1",15,0.54,0.5152,0.6,0.1343,"2",36,155
"7538","4",2011,"11","1",16,0.52,0.5,0.68,0.1343,"2",31,240
"7539","4",2011,"11","1",17,0.5,0.4848,0.72,0.194,"2",29,422
"7540","4",2011,"11","1",18,0.5,0.4848,0.72,0.2836,"2",27,414
"7541","4",2011,"11","1",19,0.5,0.4848,0.72,0.3582,"2",27,259
"7542","4",2011,"11","1",20,0.48,0.4697,0.82,0.1343,"2",26,212
"7543","4",2011,"11","1",21,0.5,0.4848,0.77,0.0896,"2",23,145
"7544","4",2011,"11","1",22,0.46,0.4545,0.88,0.1045,"2",19,109
"7545","4",2011,"11","1",23,0.46,0.4545,0.94,0.1045,"2",14,66
"7546","4",2011,"11","1",0,0.46,0.4545,0.94,0,"2",5,26
"7547","4",2011,"11","1",1,0.46,0.4545,0.94,0.0896,"3",0,5
"7548","4",2011,"11","1",2,0.46,0.4545,0.94,0.1045,"2",4,6
"7549","4",2011,"11","1",3,0.46,0.4545,0.94,0.1045,"2",2,3
"7550","4",2011,"11","1",4,0.44,0.4394,1,0.2239,"2",1,3
"7551","4",2011,"11","1",5,0.46,0.4545,0.94,0.1045,"3",0,13
"7552","4",2011,"11","1",6,0.46,0.4545,0.94,0.0896,"2",4,52
"7553","4",2011,"11","1",7,0.46,0.4545,0.94,0,"3",7,130
"7554","4",2011,"11","1",8,0.46,0.4545,0.94,0,"3",9,223
"7555","4",2011,"11","1",9,0.46,0.4545,0.94,0,"3",5,77
"7556","4",2011,"11","1",10,0.46,0.4545,0.94,0,"3",4,32
"7557","4",2011,"11","1",11,0.46,0.4545,0.94,0.0896,"3",7,53
"7558","4",2011,"11","1",12,0.46,0.4545,1,0,"3",5,49
"7559","4",2011,"11","1",13,0.46,0.4545,0.94,0.1343,"3",6,52
"7560","4",2011,"11","1",14,0.46,0.4545,1,0.1343,"2",12,49
"7561","4",2011,"11","1",15,0.48,0.4697,0.94,0.1045,"3",16,50
"7562","4",2011,"11","1",16,0.48,0.4697,0.94,0.1045,"3",13,110
"7563","4",2011,"11","1",17,0.48,0.4697,0.88,0.194,"2",17,216
"7564","4",2011,"11","1",18,0.46,0.4545,0.88,0.3881,"3",13,176
"7565","4",2011,"11","1",19,0.46,0.4545,0.88,0.3881,"3",3,108
"7566","4",2011,"11","1",20,0.44,0.4394,0.88,0.3881,"3",5,94
"7567","4",2011,"11","1",21,0.44,0.4394,0.88,0.2836,"3",3,72
